Airline,Source,Destination,Duration,Total stops,Price,Date
Iberia,TFN,DUB,11h 20m,1 stop,€271,2023-12-13
Iberia,TFN,DUB,17h 05m,1 stop,€171,2023-12-13
"Vueling, Aer Lingus",TFN,DUB,17h 20m,1 stop,€158,2023-12-13
"Vueling, Transavia France",TFN,DUB,12h 10m,2 stops,€211,2023-12-13
Iberia,TFN,DUB,13h 25m,1 stop,€345,2023-12-13
"Vueling, TAP AIR PORTUGAL",TFN,DUB,16h 15m,2 stops,€197,2023-12-13
"Vueling, Aer Lingus",TFN,DUB,13h 05m,2 stops,€272,2023-12-13
"Vueling, Aer Lingus",TFN,DUB,13h 05m,2 stops,€272,2023-12-13
"Vueling, Aer Lingus",TFN,DUB,13h 45m,2 stops,€254,2023-12-13
"Vueling, Aer Lingus",TFN,DUB,13h 45m,2 stops,€254,2023-12-13
Iberia,TFN,DUB,7h 00m,1 stop,€164,2023-12-14
"Air Europa, Aer Lingus",TFN,DUB,13h 20m,1 stop,€131,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,7h 05m,1 stop,€155,2023-12-14
Iberia,TFN,DUB,8h 15m,1 stop,€164,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,8h 05m,1 stop,€155,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,8h 35m,1 stop,€154,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,9h 05m,1 stop,€155,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,9h 35m,1 stop,€154,2023-12-14
Iberia,TFN,DUB,11h 20m,1 stop,€164,2023-12-14
Iberia,TFN,DUB,6h 40m,1 stop,€515,2023-12-14
Vueling,TFN,DUB,7h 00m,1 stop,€468,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,10h 05m,1 stop,€178,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,12h 05m,1 stop,€154,2023-12-14
Iberia,TFN,DUB,7h 05m,1 stop,€515,2023-12-14
"Binter Canarias, Aer Lingus",TFN,DUB,13h 05m,1 stop,€155,2023-12-14
Iberia,TFN,DUB,13h 45m,1 stop,€139,2023-12-15
Vueling,TFN,DUB,18h 15m,2 stops,€128,2023-12-15
"Air Europa, Aer Lingus",TFN,DUB,7h 45m,1 stop,€199,2023-12-15
Iberia,TFN,DUB,14h 40m,1 stop,€139,2023-12-15
Iberia,TFN,DUB,7h 00m,1 stop,€271,2023-12-15
"Air Europa, Aer Lingus",TFN,DUB,8h 15m,1 stop,€254,2023-12-15
Vueling,TFN,DUB,17h 40m,1 stop,€151,2023-12-15
"Canaryfly, Aer Lingus",TFN,DUB,8h 15m,1 stop,€267,2023-12-15
"Binter Canarias, Aer Lingus",TFN,DUB,8h 25m,1 stop,€269,2023-12-15
Vueling,TFN,DUB,7h 45m,1 stop,€296,2023-12-15
Iberia,TFN,DUB,8h 40m,1 stop,€271,2023-12-15
Iberia,TFN,DUB,17h 25m,1 stop,€178,2023-12-15
Iberia,TFN,DUB,10h 30m,1 stop,€271,2023-12-15
Vueling,TFN,DUB,14h 40m,1 stop,€233,2023-12-15
"Air Europa, Aer Lingus",TFN,DUB,8h 25m,1 stop,€337,2023-12-15
Iberia,TFN,DUB,11h 20m,1 stop,€271,2023-12-15
