Airline,Source,Destination,Duration,Total stops,Price,Date
"Vueling, Aer Lingus",IBZ,DUB,6h 40m,1 stop,€197,2023-12-13
Vueling,IBZ,DUB,14h 05m,1 stop,€79,2023-12-13
"Iberia, British Airways",IBZ,DUB,7h 35m,2 stops,€167,2023-12-13
British Airways,IBZ,DUB,7h 45m,1 stop,€247,2023-12-13
British Airways,IBZ,DUB,13h 40m,1 stop,€108,2023-12-13
"Iberia, British Airways",IBZ,DUB,8h 35m,2 stops,€155,2023-12-13
"Iberia, British Airways",IBZ,DUB,7h 45m,1 stop,€280,2023-12-13
Iberia,IBZ,DUB,10h 10m,1 stop,€90,2023-12-14
Vueling,IBZ,DUB,5h 55m,1 stop,€156,2023-12-14
Iberia,IBZ,DUB,5h 55m,1 stop,€171,2023-12-14
"Vueling, Aer Lingus",IBZ,DUB,5h 45m,1 stop,€169,2023-12-14
Iberia,IBZ,DUB,5h 30m,1 stop,€269,2023-12-14
"Vueling, Aer Lingus",IBZ,DUB,6h 40m,1 stop,€180,2023-12-14
"Air Europa, Aer Lingus",IBZ,DUB,8h 10m,1 stop,€159,2023-12-14
"Vueling, Aer Lingus",IBZ,DUB,8h 05m,1 stop,€169,2023-12-14
British Airways,IBZ,DUB,7h 15m,1 stop,€288,2023-12-14
British Airways,IBZ,DUB,4h 50m,1 stop,€443,2023-12-14
British Airways,IBZ,DUB,8h 15m,1 stop,€288,2023-12-14
"Iberia, British Airways",IBZ,DUB,7h 15m,1 stop,€333,2023-12-14
"Vueling, Aer Lingus",IBZ,DUB,9h 05m,1 stop,€188,2023-12-14
British Airways,IBZ,DUB,5h 40m,1 stop,€444,2023-12-14
Vueling,IBZ,DUB,17h 55m,2 stops,€161,2023-12-14
Vueling,IBZ,DUB,4h 50m,1 stop,€110,2023-12-15
Vueling,IBZ,DUB,8h 05m,1 stop,€83,2023-12-15
"Vueling, Aer Lingus",IBZ,DUB,6h 40m,1 stop,€159,2023-12-15
"Vueling, Aer Lingus",IBZ,DUB,6h 10m,1 stop,€175,2023-12-15
"Vueling, Aer Lingus",IBZ,DUB,8h 20m,1 stop,€154,2023-12-15
Iberia,IBZ,DUB,4h 50m,1 stop,€382,2023-12-15
British Airways,IBZ,DUB,7h 45m,1 stop,€270,2023-12-15
Iberia,IBZ,DUB,5h 55m,1 stop,€329,2023-12-15
"Vueling, Aer Lingus",IBZ,DUB,9h 35m,1 stop,€175,2023-12-15
"Air Europa, Aer Lingus",IBZ,DUB,8h 10m,1 stop,€234,2023-12-15
British Airways,IBZ,DUB,8h 45m,1 stop,€270,2023-12-15
British Airways,IBZ,DUB,8h 25m,1 stop,€280,2023-12-15
British Airways,IBZ,DUB,7h 10m,1 stop,€321,2023-12-15
British Airways,IBZ,DUB,6h 20m,1 stop,€359,2023-12-15
British Airways,IBZ,DUB,9h 45m,1 stop,€259,2023-12-15
