Airline,Source,Destination,Duration,Total stops,Price,Date
Iberia,TFN,DUB,17h 25m,1 stop,€153,2023-12-15
Vueling,TFN,DUB,18h 15m,2 stops,€111,2023-12-15
Multiple Airlines,TFN,DUB,19h 25m,2 stops,€138,2023-12-15
Iberia,TFN,DUB,16h 40m,1 stop,€201,2023-12-15
Iberia,TFN,DUB,22h 15m,1 stop,€128,2023-12-15
Iberia,TFN,DUB,19h 40m,1 stop,€178,2023-12-15
Iberia Express,TFN,DUB,22h 15m,1 stop,€120,2023-12-15
Iberia Express,TFN,DUB,21h 20m,1 stop,€121,2023-12-15
Iberia,TFN,DUB,7h 00m,1 stop,€156,2023-12-16
Iberia,TFN,DUB,22h 15m,1 stop,€72,2023-12-16
Iberia,TFN,DUB,8h 15m,1 stop,€156,2023-12-16
Iberia,TFN,DUB,11h 20m,1 stop,€156,2023-12-16
"Vueling, Aer Lingus",TFN,DUB,13h 20m,1 stop,€93,2023-12-16
"Vueling, Aer Lingus",TFN,DUB,17h 20m,1 stop,€108,2023-12-16
"Vueling, TAP AIR PORTUGAL",TFN,DUB,14h 30m,3 stops,€177,2023-12-16
"Vueling, Aer Lingus",TFN,DUB,17h 35m,2 stops,€109,2023-12-16
Iberia,TFN,DUB,6h 40m,1 stop,€500,2023-12-16
"Vueling, Aer Lingus",TFN,DUB,18h 25m,2 stops,€100,2023-12-16
"Vueling, Aer Lingus",TFN,DUB,20h 35m,2 stops,€105,2023-12-16
Vueling,TFN,DUB,23h 00m,1 stop,€76,2023-12-16
Iberia Express,TFN,DUB,22h 15m,1 stop,€76,2023-12-16
Vueling,TFN,DUB,23h 15m,2 stops,€84,2023-12-16
Air France,TFN,DUB,12h 40m,2 stops,€501,2023-12-16
Iberia,TFN,DUB,7h 00m,1 stop,€143,2023-12-17
"Air Europa, Iberia",TFN,DUB,8h 25m,1 stop,€77,2023-12-17
"Iberia, Aer Lingus",TFN,DUB,8h 20m,1 stop,€85,2023-12-17
Iberia,TFN,DUB,8h 15m,1 stop,€133,2023-12-17
"Air Europa, Iberia Express",TFN,DUB,8h 25m,1 stop,€79,2023-12-17
British Airways,TFN,DUB,7h 00m,1 stop,€174,2023-12-17
Iberia Express,TFN,DUB,7h 00m,1 stop,€133,2023-12-17
"Iberia Express, Iberia",TFN,DUB,7h 00m,1 stop,€136,2023-12-17
Iberia,TFN,DUB,7h 45m,1 stop,€147,2023-12-17
Vueling,TFN,DUB,8h 35m,1 stop,€153,2023-12-17
Vueling,TFN,DUB,7h 00m,1 stop,€201,2023-12-17
"Air Europa, Aer Lingus",TFN,DUB,8h 25m,1 stop,€150,2023-12-17
"Vueling, Aer Lingus",TFN,DUB,9h 20m,1 stop,€108,2023-12-17
"Air Europa, Iberia",TFN,DUB,11h 10m,1 stop,€82,2023-12-17
Vueling,TFN,DUB,12h 00m,1 stop,€86,2023-12-17
